264	37	242
427	26	519
642	36	311
332	8	539
582	8	300
117	14	632
493	3	51
578	35	97
120	17	487
431	4	52
283	16	563
81	21	123
19	18	652
518	13	658
104	16	274
433	19	80
263	29	611
514	14	361
260	38	83
269	7	254
451	15	303
165	36	557
335	39	678
686	34	640
194	40	91
241	9	564
401	10	365
326	21	151
607	15	680
530	40	160
251	39	697
373	7	596
228	31	311
178	14	67
597	25	17
614	8	629
109	23	355
204	40	528
617	0	92
49	1	15
167	18	169
50	32	531
260	30	517
57	12	28
167	4	102
167	25	302
651	17	40
559	28	503
310	23	315
274	9	665
281	15	538
547	24	402
120	24	445
611	6	689
445	6	595
197	16	55
137	10	324
515	19	129
561	35	573
622	10	676
111	18	186
188	18	152
386	3	503
180	32	601
582	1	461
505	3	428
237	6	664
673	23	639
53	19	626
626	3	278
245	27	373
29	3	43
535	20	319
442	12	243
594	38	192
554	6	149
597	40	79
681	34	380
152	13	28
21	31	251
47	11	156
631	30	113
20	37	641
488	32	158
112	32	283
691	15	237
273	37	51
685	40	436
621	18	481
68	18	183
638	22	120
597	33	232
560	18	435
508	33	218
510	2	562
623	2	208
96	25	614
576	3	124
561	15	381
460	33	105
181	36	167
278	11	240
584	2	29
88	23	616
37	3	44
45	39	490
419	23	347
208	13	396
443	31	114
304	32	592
101	26	400
472	16	537
622	3	146
55	24	390
51	7	434
241	13	318
8	21	179
378	8	411
307	4	333
379	21	114
100	36	221
587	12	320
20	37	341
357	3	66
231	32	466
478	21	161
603	14	394
291	24	403
19	15	662
328	28	214
618	29	114
263	3	158
582	25	85
644	7	328
393	32	192
157	27	180
501	37	435
272	36	44
585	15	622
656	30	142
248	13	114
134	7	682
55	6	690
292	14	300
26	36	342
296	24	554
45	8	521
642	16	631
108	1	440
605	26	496
658	25	654
430	39	286
196	23	109
524	12	608
682	5	179
28	31	215
26	21	131
360	38	650
544	25	684
87	8	183
608	0	493
518	37	580
224	14	485
285	31	53
200	25	613
45	7	181
213	14	190
470	39	222
18	6	523
181	3	678
118	35	296
69	3	642
60	13	394
220	12	27
566	13	487
513	34	245
147	1	390
530	33	344
643	31	626
58	25	227
290	37	671
472	15	160
300	22	139
562	0	151
139	25	211
446	21	86
631	32	394
670	1	426
447	9	274
592	35	629
412	33	430
609	10	27
645	26	406
405	18	26
478	4	684
468	22	509
425	39	614
563	11	419
606	33	448
548	29	501
116	21	347
458	11	601
509	15	191
489	5	462
515	1	452
281	5	300
261	34	658
269	27	149
173	29	168
254	29	203
661	38	561
117	12	516
223	4	522
397	31	617
569	22	280
367	12	583
379	29	51
445	36	639
185	23	620
250	21	17
44	30	143
153	23	606
662	16	674
197	29	338
662	7	476
53	40	359
600	20	133
42	18	402
457	16	223
51	31	226
330	30	84
297	14	293
222	12	448
545	3	379
379	24	154
467	40	53
233	2	427
4	9	530
254	3	63
188	14	669
318	27	552
229	34	131
181	38	310
658	35	694
418	5	476
450	23	690
87	34	520
468	21	116
81	26	66
106	35	425
56	6	408
165	27	581
155	33	89
497	36	104
184	0	63
543	5	583
501	6	84
244	38	634
450	23	607
308	0	236
357	6	535
410	20	389
471	6	488
312	2	315
29	2	698
112	34	51
121	23	135
337	12	70
518	16	540
312	27	537
404	21	504
650	9	495
353	36	494
399	11	641
693	35	437
334	30	87
517	13	414
661	37	268
391	0	485
155	34	371
153	22	447
44	15	235
473	33	112
383	34	292
45	19	70
620	35	226
372	15	30
289	21	166
699	14	235
43	21	129
454	20	688
190	37	381
126	24	662
525	38	34
355	14	110
474	15	268
150	24	180
531	17	36
458	1	618
319	2	246
476	34	488
142	23	302
201	15	283
680	21	595
19	2	324
470	13	77
163	1	257
45	18	562
612	2	253
650	26	317
107	2	369
529	2	699
408	14	86
33	21	162
602	5	404
123	32	536
493	37	471
603	7	505
492	30	560
605	16	292
615	14	626
285	21	400
674	8	388
138	19	294
244	29	648
124	11	352
185	14	399
99	3	272
221	29	672
64	6	382
496	13	97
459	36	363
545	35	456
388	3	91
96	38	136
316	13	348
306	20	539
580	4	55
203	17	653
396	34	338
653	8	370
159	17	19
367	17	248
313	15	274
441	5	275
381	2	50
520	39	650
372	33	486
689	26	99
273	31	552
481	7	407
571	24	522
203	32	461
561	33	609
383	35	683
183	9	364
561	16	225
622	9	395
561	23	254
83	16	490
232	30	64
320	1	90
652	24	592
341	39	406
531	8	258
226	8	52
459	18	52
394	17	327
618	35	107
695	35	545
698	27	629
644	35	144
148	13	451
439	19	622
124	26	601
241	17	182
660	26	324
74	34	104
7	16	585
656	38	692
267	17	613
354	14	553
60	2	259
394	31	106
215	12	325
288	8	105
301	10	224
339	1	639
307	35	232
310	20	616
682	15	283
496	36	104
489	31	175
397	11	488
282	39	541
84	18	600
512	33	494
212	19	84
538	1	529
178	26	411
324	24	223
70	12	393
383	5	84
75	2	93
452	28	365
395	24	324
34	36	233
315	0	358
184	12	361
46	34	163
673	13	352
406	6	481
295	2	524
505	13	61
689	8	258
267	16	54
208	37	39
161	20	38
211	39	74
61	25	38
585	3	391
4	32	189
1	16	335
103	25	46
276	25	18
376	8	296
690	21	150
663	38	672
311	29	604
69	5	484
665	34	645
235	40	599
223	8	253
171	39	138
595	21	174
194	4	325
613	15	271
275	14	552
41	16	275
519	2	566
434	25	314
555	23	303
582	12	439
472	35	378
689	10	308
443	26	345
464	1	110
122	36	289
415	14	231
618	11	202
476	32	700
661	3	59
86	23	132
165	34	487
455	5	290
496	29	425
636	14	551
118	7	390
628	38	646
0	16	588
552	39	423
126	1	545
167	15	249
169	11	353
398	7	655
12	18	146
463	10	117
16	16	188
595	24	416
254	33	636
144	33	218
142	10	497
633	30	241
248	24	444
296	11	598
178	12	572
654	8	123
425	39	194
542	30	166
605	38	356
516	34	534
642	0	518
243	27	339
239	20	110
395	25	240
601	34	43
415	38	223
195	20	215
374	23	478
54	18	583
677	21	33
106	26	341
175	28	228
327	27	155
54	7	591
385	37	120
675	30	487
168	0	337
109	21	271
259	18	665
63	39	149
496	7	113
465	19	675
501	34	444
87	33	210
633	24	524
119	30	622
94	21	361
663	3	196
684	26	384
116	6	647
625	16	446
655	34	249
104	22	611
622	15	697
625	23	48
146	33	669
684	16	317
239	0	677
378	8	169
595	35	279
200	35	258
696	21	102
505	34	51
505	25	91
592	19	99
321	28	643
138	30	283
428	21	111
374	38	634
239	16	556
609	28	483
476	28	437
273	34	382
139	40	371
144	10	563
150	28	261
389	38	403
433	13	414
213	32	238
692	35	537
643	36	468
261	6	56
154	30	421
525	17	277
55	14	123
610	15	609
425	22	97
221	3	555
614	21	182
242	24	226
663	13	523
279	2	355
631	16	630
690	34	590
113	23	343
158	35	671
369	22	557
610	25	173
366	39	306
334	35	542
669	28	178
223	21	656
694	32	120
350	32	357
324	30	308
264	7	237
277	20	190
605	23	152
77	12	605
367	25	555
647	4	507
289	40	420
49	33	277
362	24	63
34	22	366
659	12	591
396	10	51
663	12	320
165	23	547
236	39	57
342	13	173
252	16	136
230	12	390
428	33	669
644	26	43
192	30	338
327	8	554
76	14	598
176	15	538
654	22	328
346	24	598
21	25	9
135	5	367
127	34	203
528	5	45
422	23	155
330	40	179
355	36	192
425	28	592
340	26	96
37	12	665
459	17	433
125	31	505
633	32	300
586	29	326
105	26	236
144	30	680
527	36	439
642	38	81
395	19	413
134	22	590
490	10	386
45	5	663
434	21	631
678	16	680
500	12	121
571	18	94
191	5	617
18	25	440
469	9	529
507	0	236
7	37	216
647	20	440
674	22	240
126	18	89
74	38	374
562	0	137
234	7	287
342	14	645
36	3	229
686	1	0
424	38	551
389	24	366
257	10	487
16	12	680
640	15	255
680	36	568
342	20	57
155	18	434
331	0	230
429	13	282
254	11	105
654	29	337
191	11	626
189	1	380
228	26	187
424	0	182
281	13	527
256	13	431
563	33	1
279	39	282
205	39	404
466	16	428
699	7	280
518	32	588
383	2	286
444	34	605
631	24	234
632	9	415
311	24	640
639	33	668
125	17	127
58	10	334
372	4	167
414	33	236
319	27	470
377	8	300
54	37	9
678	35	217
401	12	386
140	12	504
540	10	469
88	19	599
224	17	432
167	20	211
348	36	697
51	28	418
247	9	447
602	17	89
289	13	131
542	39	92
473	17	219
290	38	155
694	27	528
649	9	75
310	11	361
698	16	692
513	17	456
440	39	459
317	27	21
317	9	343
503	40	433
699	17	34
200	12	611
495	5	675
186	38	208
442	7	216
326	15	438
31	34	249
276	23	298
186	35	333
394	28	505
379	6	309
287	23	661
123	27	569
631	33	326
631	40	469
391	15	248
138	22	150
69	21	21
301	2	47
401	23	567
339	2	145
325	9	297
47	6	285
231	29	441
221	0	152
117	32	103
562	11	125
97	25	78
455	17	669
0	35	519
22	22	332
602	1	416
222	26	160
237	18	573
424	8	303
249	9	630
147	24	209
12	3	370
569	15	222
660	1	454
565	11	120
221	26	555
597	15	436
349	3	287
124	15	210
82	27	463
49	5	404
310	10	155
631	32	681
145	9	205
593	23	628
80	14	17
130	18	157
660	35	452
169	21	502
30	31	228
402	28	399
375	1	664
100	1	118
102	40	639
516	36	217
639	25	320
490	24	577
368	21	263
546	37	540
96	31	443
173	3	220
351	31	508
568	27	455
443	21	169
45	11	335
7	15	435
634	12	52
184	14	490
398	31	574
677	40	524
479	19	569
108	38	600
114	18	337
2	11	458
286	19	325
239	7	582
336	5	415
493	39	84
336	26	66
630	1	371
614	6	484
163	28	551
476	2	450
553	37	239
143	1	224
456	31	220
555	30	10
257	11	580
696	11	411
0	7	2
647	19	82
468	1	481
325	39	127
355	6	476
591	26	598
309	33	285
536	34	635
185	27	581
71	27	587
34	36	700
107	37	323
691	0	184
530	19	289
614	22	596
626	37	389
368	7	184
299	29	484
669	5	269
28	24	35
123	32	129
671	20	557
306	11	447
654	27	250
485	10	340
77	18	688
661	27	138
157	8	85
33	40	149
694	26	145
460	24	414
537	20	434
506	29	471
316	6	590
487	6	596
44	0	337
218	40	119
207	3	680
455	12	34
155	31	257
249	8	419
318	36	400
531	30	615
178	31	210
387	8	245
245	21	373
547	24	617
333	1	412
109	29	319
41	4	327
248	40	153
175	21	85
655	24	402
321	21	456
115	7	135
267	11	579
649	40	617
418	28	318
264	8	419
349	6	117
611	16	319
494	3	353
296	25	47
348	20	136
335	3	562
32	6	268
7	38	516
121	33	309
334	9	134
658	28	465
423	5	73
377	21	685
145	29	660
426	12	402
35	40	199
249	34	300
199	31	244
39	28	684
82	23	253
380	4	590
77	15	253
151	24	412
288	27	388
146	14	222
184	21	190
231	21	684
348	31	683
466	30	513
458	2	382
216	20	106
177	31	489
97	9	348
474	29	383
209	8	240
503	3	239
517	20	150
485	14	664
412	18	494
675	13	389
641	9	450
10	40	146
424	39	104
170	26	203
76	39	2
660	17	352
225	28	48
276	21	617
395	18	499
393	2	350
578	26	151
4	1	650
395	6	488
588	30	85
579	17	225
296	36	654
188	17	698
527	17	430
356	40	548
393	8	218
647	39	57
513	14	603
611	26	629
385	7	268
651	21	436
552	19	337
27	26	14
551	27	61
52	21	482
575	36	339
364	9	357
571	2	131
567	19	408
109	30	449
498	6	696
323	7	686
675	24	176
355	36	203
310	33	152
297	16	643
373	38	164
141	35	200
282	33	348
136	8	666
269	37	49
505	22	52
173	32	349
172	4	72
267	9	207
1	33	697
127	33	506
214	4	584
294	0	379
10	21	46
478	25	108
666	38	140
540	14	197
599	12	303
284	33	507
535	27	165
55	22	587
578	18	231
389	23	686
140	28	9
426	15	423
665	28	36
86	35	106
339	30	222
135	40	410
523	12	155
477	35	306
648	16	154
15	3	252
350	16	230
556	17	270
312	38	332
240	18	581
61	34	428
104	15	245
471	7	524
255	21	338
301	38	302
700	13	686
104	2	321
598	18	14
538	29	405
594	29	652
587	26	161
630	10	676
140	13	319
624	35	58
193	18	16
170	37	283
513	1	41
441	17	273
41	25	315
546	19	221
451	18	187
471	26	473
98	28	246
392	31	427
645	12	172
44	33	364
413	31	526
607	10	256
327	18	241
278	17	311
589	34	193
245	25	433
424	35	525
236	24	78
429	28	173
280	21	148
484	39	107
123	38	563
411	5	205
37	27	567
23	22	574
511	34	68
550	30	16
347	24	302
400	4	48
218	13	604
414	38	178
423	12	640
469	14	167
312	0	688
104	34	113
305	36	44
159	40	662
216	4	274
173	35	140
261	29	557
169	40	419
372	2	355
298	9	585
168	0	688
649	38	128
105	13	178
677	38	109
527	34	34
34	37	271
94	40	671
584	23	172
24	20	483
200	35	143
44	6	376
574	7	209
308	2	81
310	38	226
677	5	430
157	6	692
601	25	686
176	24	161
626	35	106
635	34	256
269	23	76
394	20	257
454	15	185
31	35	541
507	6	146
700	17	473
329	13	628
697	12	466
248	3	636
456	31	96
683	39	457
244	32	647
231	40	100
524	23	508
320	19	376
427	23	470
480	24	251
240	18	132
74	24	510
532	37	54
581	24	268
607	35	628
180	25	177
375	10	630
28	24	581
8	15	610
201	15	135
370	14	600
161	32	535
20	39	142
694	37	283
267	12	224
394	4	694
161	0	676
556	40	546
534	30	410
412	9	638
281	19	233
422	5	137
196	10	594
460	20	692
700	3	554
472	34	79
466	36	457
252	7	697
473	17	463
149	13	592
645	31	629
458	34	477
412	37	687
250	26	245
106	33	80
101	21	597
555	36	215
408	25	454
361	21	379
342	9	124
524	34	534
595	8	309
379	40	153
323	40	380
198	19	427
384	0	447
361	23	596
341	27	306
433	0	609
627	3	453
647	20	558
126	20	181
616	21	123
44	0	173
614	37	461
278	25	151
130	40	312
436	10	248
614	12	347
246	8	77
598	0	3
394	1	666
443	14	38
580	28	19
197	36	1
60	1	220
543	28	547
18	27	433
60	1	311
319	22	413
275	7	28
359	25	74
554	29	513
38	2	166
232	23	426
501	21	241
67	21	203
150	37	480
134	4	15
524	30	600
218	18	30
108	32	76
200	33	356
94	13	118
345	15	509
455	39	170
581	11	356
641	39	332
49	21	233
196	10	3
318	28	54
587	9	202
72	29	252
201	33	196
166	39	27
316	5	376
671	37	632
115	8	460
206	4	181
491	19	113
323	26	115
612	30	667
204	39	619
141	26	634
451	7	256
605	31	245
57	37	293
681	26	56
203	17	183
30	3	146
193	20	457
546	32	580
245	38	391
512	11	92
385	15	117
255	25	435
291	36	198
188	13	267
439	20	201
250	24	132
667	29	613
151	3	660
504	10	252
430	2	658
183	38	550
317	37	620
462	27	464
372	27	89
624	17	145
413	11	9
405	18	513
195	37	303
150	9	109
313	25	679
209	20	471
64	26	398
542	38	579
620	9	327
325	37	337
638	22	640
453	22	695
147	14	223
161	24	559
607	27	372
72	27	586
482	12	538
287	3	471
467	40	98
192	35	585
93	26	103
663	28	386
219	28	494
269	16	488
201	10	480
574	24	445
156	34	647
484	3	292
299	38	171
142	1	214
189	20	672
157	31	697
441	34	201
382	39	423
173	39	629
173	29	189
165	10	87
385	0	538
183	33	482
686	14	646
423	22	483
625	1	460
349	25	461
153	36	412
672	21	13
400	40	323
602	2	14
482	27	254
662	13	4
351	6	346
344	7	564
595	16	135
72	9	87
302	1	219
574	2	544
384	24	337
576	16	604
45	7	431
587	16	169
357	20	472
392	19	554
421	29	689
111	30	534
567	14	124
556	24	400
223	20	248
63	9	98
353	17	81
187	15	139
637	16	657
676	25	498
668	10	62
225	33	50
527	23	575
577	10	356
460	33	9
652	1	644
112	5	680
517	28	265
437	36	673
271	16	54
60	8	147
646	8	110
240	4	34
91	34	65
128	14	587
106	40	479
42	36	208
636	28	40
186	21	282
38	22	356
637	27	653
251	29	576
162	11	46
433	2	660
582	33	543
650	10	74
464	28	77
529	22	574
682	0	559
551	20	252
300	27	179
616	6	497
432	23	588
217	1	85
110	25	126
143	6	122
443	12	407
558	17	479
676	2	652
249	38	248
321	11	263
515	14	247
374	15	163
683	10	43
481	17	366
642	18	687
463	6	174
76	23	371
103	1	312
625	9	319
630	23	230
282	22	10
62	14	96
529	11	541
639	15	358
612	34	574
682	25	509
40	7	57
152	16	326
231	9	301
242	4	410
122	17	600
403	32	103
207	14	140
654	7	664
433	39	35
437	4	129
503	13	624
505	13	365
400	3	358
679	34	267
19	19	61
636	9	586
140	20	344
277	21	18
606	38	342
110	0	152
2	14	119
240	13	664
355	39	69
389	14	259
124	36	580
453	3	440
622	33	98
626	5	382
123	25	195
45	8	351
160	35	181
674	23	212
367	37	636
461	34	148
31	5	321
201	3	106
419	28	436
478	35	692
94	34	207
76	30	404
235	20	176
452	23	116
197	3	150
513	14	558
9	32	532
524	34	76
628	30	219
520	38	281
2	2	297
54	14	196
246	5	451
53	12	274
482	24	62
56	34	269
116	3	449
104	27	219
633	37	69
185	8	50
177	20	38
213	31	76
273	8	148
413	21	52
76	21	572
104	27	51
67	30	95
181	29	669
124	17	203
411	5	604
218	36	411
332	3	566
700	6	605
23	35	697
315	32	614
150	31	633
510	16	397
173	35	59
578	26	521
437	39	251
98	28	346
348	15	368
668	6	78
578	20	164
18	19	564
394	32	123
508	12	272
324	1	466
29	15	557
420	37	245
536	30	466
649	3	632
110	40	3
302	17	469
459	34	149
2	23	35
263	12	631
330	36	457
70	24	100
570	7	506
65	38	420
294	6	190
629	8	327
420	31	81
690	11	292
518	12	698
476	36	484
297	23	282
459	18	565
379	35	94
457	13	131
182	0	377
477	31	669
538	38	263
263	0	138
340	6	666
462	29	578
474	5	316
285	30	118
404	11	505
39	28	133
93	4	25
447	10	583
38	28	592
57	33	687
445	16	217
130	5	266
494	24	355
403	8	272
238	16	153
175	30	99
91	17	376
367	23	250
461	8	293
30	31	567
420	8	4
345	19	415
122	8	446
260	38	49
452	9	290
562	0	497
383	11	282
349	23	93
696	20	479
32	11	371
54	14	641
666	33	276
443	30	602
299	11	582
55	7	612
688	28	34
513	14	448
463	27	149
649	0	682
422	2	67
420	17	576
561	36	534
236	5	134
646	9	88
649	1	336
29	26	461
130	38	537
235	16	382
340	12	343
251	34	185
633	32	94
544	28	697
131	18	514
583	0	276
434	18	3
297	38	459
579	11	451
497	2	503
461	3	231
48	39	453
20	11	489
125	19	295
26	30	179
270	14	243
93	19	554
491	6	90
229	21	563
305	13	571
148	3	156
441	19	165
49	29	8
254	22	174
130	27	554
275	17	430
247	35	571
446	29	478
635	17	654
665	0	133
311	14	316
33	30	142
76	3	224
476	39	354
192	31	214
682	24	180
641	8	643
114	32	442
505	6	511
272	22	572
113	30	129
349	5	307
559	19	357
350	37	494
555	30	42
478	35	411
562	11	245
625	40	2
336	6	445
116	0	663
575	34	576
527	24	426
409	25	345
546	10	239
437	7	76
120	5	245
135	39	547
607	26	458
528	20	262
425	10	448
47	9	54
502	20	628
668	23	266
181	35	462
65	15	9
431	34	126
617	13	237
273	37	172
69	27	383
175	6	656
553	20	644
118	27	467
76	12	101
312	5	85
54	5	261
136	28	345
367	39	602
416	30	660
67	23	339
114	15	9
15	0	384
616	22	505
54	6	236
386	39	541
110	6	173
664	22	404
22	33	449
170	36	466
489	8	286
118	16	284
634	34	160
446	23	327
99	15	300
269	32	274
212	20	463
373	40	58
378	21	395
22	23	407
683	36	305
428	22	188
495	11	445
83	38	317
93	27	359
257	12	170
365	18	386
153	14	628
364	22	516
47	17	289
218	33	224
338	40	527
463	15	13
242	4	326
277	3	310
342	6	522
206	39	161
59	27	78
342	27	346
554	37	193
464	17	229
576	9	44
492	40	451
103	12	559
690	6	595
590	30	24
639	6	194
659	40	10
451	10	228
280	16	579
544	5	579
111	31	594
173	35	6
193	27	590
602	27	99
685	3	658
147	2	549
530	22	190
291	22	0
48	1	343
250	5	372
293	28	245
94	30	141
268	8	365
56	33	593
221	24	74
381	0	475
297	39	63
236	11	218
677	39	481
45	10	226
442	2	70
350	36	233
286	11	430
30	18	196
479	19	310
660	4	110
134	9	127
340	38	233
634	13	608
138	30	700
401	40	462
527	34	186
30	2	95
381	39	574
288	2	57
227	22	175
371	22	53
457	34	492
264	18	236
698	40	289
461	3	368
58	34	652
428	0	635
109	29	448
333	18	47
561	39	446
273	38	648
87	26	662
472	34	525
508	10	216
697	19	222
682	28	6
160	20	393
23	2	192
492	37	500
333	4	393
99	17	149
564	12	261
11	20	575
405	37	109
0	16	113
133	22	100
57	4	212
444	16	294
64	38	446
580	36	332
177	28	108
347	25	228
622	35	463
227	12	570
88	34	361
79	4	425
423	20	85
498	20	171
204	17	74
150	12	140
688	6	513
42	25	674
425	3	493
376	2	29
356	36	244
219	17	317
233	30	296
254	40	236
529	0	46
119	32	465
570	31	496
495	32	213
72	40	577
601	35	534
279	28	172
24	16	513
375	23	654
656	19	251
44	0	186
218	27	630
412	15	253
633	0	141
22	34	550
220	10	694
293	26	336
672	8	544
387	12	575
151	40	391
634	21	596
411	26	581
446	39	671
119	5	590
564	40	105
650	9	614
171	5	440
524	21	255
174	18	485
84	18	144
317	16	235
645	7	310
532	37	302
355	11	88
565	15	55
263	2	391
197	34	509
657	24	600
100	7	160
165	3	332
172	36	222
376	3	129
515	1	136
675	40	475
391	24	548
378	2	346
217	18	460
586	14	597
88	17	295
675	2	42
634	3	592
307	29	363
484	7	600
467	17	542
420	2	566
642	11	615
69	31	217
606	16	450
304	16	369
599	5	456
134	12	230
233	35	365
259	38	465
415	21	481
295	32	330
373	32	366
592	33	178
90	4	156
316	11	433
135	22	246
448	15	93
79	8	178
89	39	263
116	27	321
131	2	196
400	7	86
174	22	268
146	31	169
335	1	574
169	38	495
320	39	392
507	11	617
240	28	427
81	25	393
380	25	226
55	12	95
367	6	463
672	14	180
200	15	403
579	24	255
669	6	341
627	2	556
552	21	570
132	37	364
600	37	347
614	30	447
435	28	184
317	9	392
129	17	343
647	19	18
0	3	339
503	27	309
473	40	639
14	32	173
39	20	533
551	16	545
232	31	162
19	34	134
519	14	70
149	11	534
667	19	368
533	6	55
188	13	442
379	40	351
487	11	458
525	6	268
12	2	499
357	29	339
226	21	437
522	9	170
438	28	14
173	10	586
320	17	281
36	23	460
422	9	237
22	21	45
503	24	142
79	8	99
607	34	196
202	37	21
505	15	171
79	36	600
386	16	400
181	22	344
100	28	678
233	1	213
262	4	128
558	26	209
227	39	235
331	29	444
397	40	359
292	17	385
539	19	262
507	16	211
412	23	399
647	20	328
122	17	393
45	16	559
603	3	481
84	4	486
47	24	438
690	27	364
190	0	605
436	7	2
271	9	655
668	3	335
572	30	510
347	26	510
592	29	520
329	40	324
262	3	693
166	15	528
180	4	112
546	37	58
341	32	179
267	11	174
257	11	487
632	19	527
85	0	229
186	36	166
348	38	20
364	19	2
424	17	375
562	4	599
436	36	322
21	19	68
245	26	229
616	3	479
559	19	697
470	19	218
665	35	281
519	17	83
324	31	48
59	39	392
275	9	435
663	16	507
205	27	641
266	6	690
533	0	358
418	29	414
555	29	272
142	23	26
483	26	610
378	36	103
471	31	531
589	10	107
181	27	503
138	0	657
359	34	659
388	34	486
616	39	202
298	6	520
582	5	680
686	15	242
115	6	445
96	6	164
335	6	75
231	39	311
139	6	424
433	2	4
315	25	217
499	6	350
627	33	358
334	14	0
353	24	362
221	9	62
46	27	383
43	1	161
660	19	244
331	20	323
596	36	431
474	40	347
59	36	279
605	14	574
105	10	507
371	1	198
495	40	177
421	35	697
226	18	452
156	38	74
479	11	568
277	37	95
175	16	8
363	3	439
469	2	206
575	39	358
401	13	110
302	35	88
58	10	315
396	7	321
242	30	58
479	12	290
411	24	665
631	8	83
330	16	8
131	13	403
296	13	669
642	19	513
74	1	313
89	25	385
164	40	211
119	24	345
453	14	95
222	31	485
158	22	91
664	18	348
244	15	668
56	8	116
26	14	616
303	29	28
401	17	185
544	2	217
504	15	452
345	28	190
239	4	414
307	13	317
400	30	295
565	32	560
597	17	417
232	5	515
82	33	659
278	30	77
656	12	442
622	37	372
480	30	132
185	12	408
42	40	647
624	6	63
122	29	501
486	25	291
381	40	521
595	13	441
62	32	338
499	18	183
619	31	656
122	13	6
690	29	584
206	25	325
462	40	115
337	27	547
501	26	151
213	11	5
104	8	124
179	19	429
410	14	563
204	23	444
96	25	315
645	40	296
4	26	407
410	13	95
215	31	109
57	18	574
343	34	642
527	10	103
346	33	577
124	7	41
180	20	150
154	33	190
8	8	614
352	12	478
596	27	483
278	16	323
457	17	146
390	14	225
435	26	438
520	21	188
362	2	92
598	15	298
607	5	80
288	17	371
236	40	50
523	27	41
86	7	464
365	36	199
312	34	184
428	0	88
30	16	495
665	36	325
312	8	224
342	18	242
645	32	211
253	21	39
577	19	581
452	22	164
7	23	382
98	10	66
80	3	265
377	0	365
469	39	71
534	28	271
331	10	222
156	3	17
675	23	412
280	25	18
533	18	17
150	23	151
596	2	495
446	37	588
274	17	449
614	1	245
297	21	316
356	24	37
481	13	275
533	15	345
262	22	412
412	5	355
106	24	534
136	27	599
110	11	106
538	37	366
89	30	95
37	21	256
518	19	554
240	29	641
32	24	297
118	18	45
573	8	57
451	35	411
569	21	251
406	10	211
152	14	189
182	34	427
530	28	496
299	38	415
390	4	277
3	18	76
642	34	516
654	38	674
272	22	657
644	25	15
669	32	568
349	8	130
185	21	65
12	40	549
94	36	609
184	15	190
90	18	441
117	38	488
360	40	464
246	11	696
696	35	665
184	7	665
328	40	332
503	15	26
56	18	696
285	6	72
588	15	172
687	35	561
250	37	696
419	26	413
401	15	528
61	36	626
425	39	275
306	24	642
695	9	669
48	15	221
536	12	311
371	38	76
56	24	348
116	19	447
601	33	586
188	37	520
488	2	606
95	19	188
294	34	524
685	20	143
119	37	252
426	21	110
499	39	363
412	37	363
636	38	377
683	39	216
207	11	611
44	28	667
106	19	651
547	36	109
520	1	57
249	3	611
563	25	309
564	29	207
396	21	219
42	29	671
278	17	593
262	14	567
679	13	612
410	25	425
413	16	589
533	6	678
604	23	666
339	16	153
529	37	21
384	21	437
582	22	535
297	2	626
256	2	341
592	6	121
83	20	397
632	29	609
383	33	580
424	14	218
299	11	657
297	39	193
448	8	194
554	16	81
29	12	81
97	16	131
253	23	26
192	21	117
537	19	225
30	10	407
657	27	274
302	28	522
451	24	567
213	18	109
610	14	83
506	21	3
297	12	136
214	0	675
437	15	340
389	27	26
393	17	407
118	10	228
613	16	68
147	17	657
156	11	128
62	5	382
160	3	195
337	9	254
684	20	304
192	32	366
70	26	663
132	1	173
208	11	650
217	1	302
624	20	382
275	13	421
305	13	385
652	13	543
149	9	262
47	33	108
433	23	406
211	3	321
9	6	331
580	22	700
93	3	367
124	39	101
685	19	635
503	16	53
412	35	266
490	15	340
272	18	413
472	25	522
328	0	621
131	8	129
316	26	433
474	37	649
676	16	658
429	16	612
125	13	485
594	32	533
398	21	611
287	20	110
224	14	406
73	10	563
581	19	281
548	40	98
401	6	295
118	17	173
644	7	165
150	25	658
241	28	694
512	18	323
97	15	338
490	32	184
59	33	127
49	19	545
355	36	667
644	38	695
526	2	292
228	36	214
252	12	645
610	7	676
337	0	451
418	15	693
145	18	149
488	33	482
359	37	660
320	33	402
610	16	154
585	24	472
235	29	679
79	32	251
334	10	512
478	22	584
582	37	543
669	30	53
222	24	245
656	23	498
600	33	451
253	19	577
577	3	472
354	0	300
545	22	131
336	32	3
377	18	317
533	4	234
153	8	450
698	22	84
121	7	522
206	0	128
409	19	100
636	16	656
229	10	270
636	3	630
81	31	295
410	23	689
251	4	498
192	2	442
190	25	17
333	32	517
583	28	117
132	2	367
628	6	296
497	7	139
46	20	389
397	39	71
101	33	14
213	17	666
425	15	26
513	33	538
668	27	277
62	14	3
154	39	601
692	17	177
577	33	421
387	5	662
261	34	664
481	37	246
27	27	251
636	27	377
15	5	669
22	19	191
672	25	564
275	39	475
490	35	411
638	2	441
685	26	117
411	31	553
503	31	211
505	24	251
227	18	182
521	27	51
118	40	317
220	38	264
470	9	59
170	13	108
227	0	609
317	14	503
458	36	112
35	12	149
604	8	36
627	28	342
80	6	508
183	33	459
659	25	215
240	14	108
667	0	586
317	32	396
462	10	378
337	9	425
502	38	358
392	28	143
467	17	121
50	6	471
694	16	597
397	24	293
432	13	687
122	16	678
296	31	15
73	10	377
290	2	326
182	22	294
284	6	524
679	22	484
336	3	606
351	25	70
297	12	428
359	10	393
82	1	410
22	13	245
199	32	403
232	8	116
